deal_id,cusip,trigger_id,metric,period_end,cushion,trend3m,vol6m,macro,monthly_payment_rate,total_collections_rate,target_breach,trigger_occurred
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2023-10-16,0.9822222222222222,0.0002000000000000001,0.0001602081978759722,1.0,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2023-11-15,0.9888888888888889,0.0,0.0002228601953392904,0.7,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2023-12-15,0.9777777777777777,0.0004000000000000001,0.00028577380332470414,1.0,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2024-01-16,0.9755555555555556,0.00030000000000000003,0.0002714160398109638,1.0,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2024-02-15,0.9800000000000001,0.00039999999999999996,0.00028751811537130437,0.8461538461538461,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2024-03-15,0.9844444444444445,-0.0002999999999999999,0.00030605010483034746,0.7142857142857143,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2024-04-15,0.9822222222222222,-0.00030000000000000003,0.0002966479394838265,0.8,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2024-05-15,0.9866666666666666,-0.00030000000000000003,0.00027868739954771307,0.625,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2024-06-17,0.9822222222222222,9.999999999999994e-05,0.00018618986725025258,0.8235294117647058,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2024-07-15,0.9888888888888889,-0.00030000000000000003,0.0002,0.4444444444444444,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2024-08-15,0.9777777777777777,0.0004000000000000001,0.00030605010483034746,0.9473684210526315,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2024-09-16,0.9666666666666667,0.0007,0.0003386246693120079,1.0,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2024-10-15,0.9644444444444445,0.0011,0.0003386246693120079,1.0,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2024-11-15,0.9622222222222222,0.0007000000000000001,0.00029944392908634273,1.0,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2024-12-16,0.9777777777777777,-0.0005,0.0004676180777800049,0.8260869565217391,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2025-01-15,0.9622222222222222,0.00010000000000000005,0.0005019960159204454,1.0,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2025-02-18,0.9644444444444445,-0.00010000000000000005,0.0004898979485566357,0.92,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2025-03-17,0.9644444444444445,0.0006000000000000001,0.0004490731195102494,0.9230769230769231,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2025-04-15,0.9777777777777777,-0.0007000000000000001,0.0005099019513592786,0.7407407407407407,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2025-05-15,0.9755555555555556,-0.0005,0.0005099019513592786,0.7857142857142857,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2025-06-16,0.9800000000000001,-0.0007000000000000001,0.00042622372841814746,0.5862068965517241,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2025-07-15,0.9666666666666667,0.0005,0.0003932768321000701,0.8333333333333334,,,0,0.0
Capital One Prime Auto Receivables Trust 2022-1,COFPA22A1,DQ_TRIGGER,60+ DQ %,2025-08-15,0.9577777777777778,0.0007999999999999999,0.00042778499272414877,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2023-02-15,0.7770833333333333,0.0,0.0,0.5,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2023-03-15,0.7920833333333334,-0.003599999999999999,0.0,0.5,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2023-04-17,0.8270833333333333,-0.011999999999999997,0.003394112549695427,0.3333333333333333,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2023-05-15,0.8145833333333333,-0.008999999999999994,0.005723635208501675,0.5,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2023-06-15,0.8029166666666666,-0.002599999999999998,0.005499999999999999,0.6,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2023-07-17,0.7804166666666666,0.011199999999999995,0.005687530219699933,0.8333333333333334,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2023-08-15,0.74875,0.015799999999999995,0.005992884669895346,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2023-09-15,0.7433333333333334,0.0143,0.005535250671830499,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2023-10-16,0.7408333333333333,0.009500000000000001,0.002622784779580666,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2023-11-15,0.7341666666666666,0.003499999999999996,0.002730872876328496,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2023-12-15,0.7229166666666667,0.004900000000000002,0.0027342274960215,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2024-01-16,0.7004166666666666,0.009700000000000007,0.0027342274960215013,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2024-02-15,0.6983333333333333,0.00860000000000001,0.0018389308487995607,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2024-03-15,0.7308333333333333,-0.001899999999999999,0.004448820068287771,0.7857142857142857,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2024-04-15,0.7470833333333333,-0.011200000000000002,0.004794475988051251,0.5333333333333333,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2024-05-15,0.7316666666666666,-0.008000000000000007,0.0050275242416123675,0.75,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2024-06-17,0.7425,-0.002800000000000011,0.004944255926493558,0.5882352941176471,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2024-07-15,0.7062499999999999,0.00979999999999999,0.005867083318537983,0.8888888888888888,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2024-08-15,0.70375,0.006699999999999998,0.005869724581840844,0.8947368421052632,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2024-09-16,0.7054166666666667,0.008900000000000005,0.004597136790075608,0.85,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2024-10-15,0.6816666666666666,0.0059000000000000025,0.004196863908523443,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2024-11-15,0.6858333333333333,0.004299999999999998,0.0043884697408853885,0.9545454545454546,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2024-12-16,0.6695833333333334,0.008599999999999997,0.003843652776548196,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2025-01-15,0.6520833333333333,0.007099999999999995,0.0027818459099430105,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2025-02-18,0.6416666666666667,0.010599999999999998,0.002673886060898381,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2025-03-17,0.64875,0.0050000000000000044,0.0029884221031619093,0.9615384615384616,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2025-04-15,0.6741666666666667,-0.005299999999999985,0.003991490949507462,0.8518518518518519,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2025-05-15,0.6366666666666666,0.0012000000000000066,0.005234373569651541,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2021-1,SDART21A1,DQ_TRIGGER,60+ DQ %,2025-06-16,0.62375,0.0059999999999999915,0.005185235449491818,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2023-02-15,0.7579166666666667,0.0,0.0,0.5,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2023-03-15,0.7695833333333333,-0.002799999999999997,0.0,0.5,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2023-04-17,0.7991666666666667,-0.009899999999999999,0.003040559159102158,0.3333333333333333,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2023-05-15,0.7841666666666666,-0.0063,0.005384236250388722,0.5,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2023-06-15,0.7675,0.0005000000000000004,0.0053506230166838215,0.8,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2023-07-17,0.7504166666666666,0.011700000000000002,0.005083601085844562,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2023-08-15,0.7220833333333334,0.014899999999999997,0.005252301083017487,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2023-09-15,0.7141666666666667,0.012800000000000006,0.004828008561163356,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2023-10-16,0.7179166666666668,0.0077999999999999944,0.0025711864965420154,0.8888888888888888,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2023-11-15,0.7091666666666666,0.0031000000000000055,0.0026030751045638314,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2023-12-15,0.6929166666666667,0.005099999999999993,0.002595701575040295,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2024-01-16,0.6695833333333334,0.0116,0.0027897431184011664,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2024-02-15,0.6675,0.010000000000000009,0.0023258690132220822,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2024-03-15,0.6950000000000001,-0.0005000000000000004,0.004291231369510003,0.7857142857142857,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2024-04-15,0.71875,-0.011799999999999991,0.005045261803580333,0.5333333333333333,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2024-05-15,0.705,-0.009000000000000008,0.005169010221180325,0.75,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2024-06-17,0.7016666666666667,-0.0016000000000000042,0.004867340136049668,0.7647058823529411,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2024-07-15,0.6870833333333333,0.007599999999999996,0.004407720499305737,0.8888888888888888,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2024-08-15,0.6754166666666667,0.007099999999999995,0.004627490320537329,0.8947368421052632,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2024-09-16,0.67125,0.007300000000000001,0.0034552858058343005,0.9,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2024-10-15,0.6529166666666667,0.008199999999999999,0.0014403703227526838,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2024-11-15,0.6691666666666667,0.0015000000000000013,0.0029655803254450335,0.9090909090909091,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2024-12-16,0.6645833333333333,0.0016000000000000042,0.0029552777647230844,0.9565217391304348,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2025-01-15,0.64125,0.002799999999999997,0.003341057716751786,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2025-02-18,0.62,0.011799999999999991,0.0035963407328375675,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2025-03-17,0.6491666666666667,0.003699999999999995,0.005243440346439218,0.9230769230769231,,,0,0.0
Santander Drive Auto Receivables Trust 2022-1,SDART22A1,DQ_TRIGGER,60+ DQ %,2025-04-15,0.6575,-0.003899999999999987,0.005031666390637063,0.8518518518518519,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2023-02-15,0.9970833333333333,0.0,0.0,0.5,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2023-03-15,0.96,0.008899999999999998,0.0,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2023-04-17,0.9129166666666667,0.0202,0.0016970562748477149,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2023-05-15,0.8829166666666666,0.0274,0.002059935274064049,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2023-06-15,0.855,0.0252,0.0020758532382292028,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2023-07-17,0.81625,0.023200000000000002,0.0018308467986153294,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2023-08-15,0.7825,0.024099999999999996,0.001654589576501275,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2023-09-15,0.7658333333333334,0.021400000000000002,0.0024735938766633986,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2023-10-16,0.7604166666666666,0.013400000000000002,0.002941428224519509,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2023-11-15,0.7579166666666667,0.0059000000000000025,0.003606660505231952,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2023-12-15,0.7508333333333332,0.003600000000000006,0.003711423805854926,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2024-01-16,0.7479166666666667,0.0029999999999999957,0.00290562672528091,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2024-02-15,0.745,0.0031000000000000055,0.001297690255800669,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2024-03-15,0.7466666666666667,0.000999999999999994,0.0007146094504459567,0.9285714285714286,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2024-04-15,0.75125,-0.0008000000000000021,0.000979115246876829,0.7333333333333333,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2024-05-15,0.7316666666666666,0.0031999999999999945,0.002035436071214228,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2024-06-17,0.72375,0.005499999999999998,0.0020497967378905347,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2024-07-15,0.7054166666666667,0.011000000000000003,0.002432282878285338,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2024-08-15,0.68375,0.011499999999999996,0.0027369691266070227,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2024-09-16,0.6866666666666666,0.008899999999999991,0.002801428207182903,0.95,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2024-10-15,0.6637500000000001,0.010000000000000009,0.002422395508582367,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2024-11-15,0.6654166666666668,0.004400000000000001,0.002784780063128871,0.9545454545454546,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2024-12-16,0.6720833333333334,0.003500000000000017,0.0032934277989150897,0.9130434782608695,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2025-01-15,0.6679166666666667,-0.0010000000000000148,0.0030983866769659385,0.9166666666666666,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2025-02-18,0.64875,0.0040000000000000036,0.00296175623574933,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2025-03-17,0.6545833333333334,0.0041999999999999815,0.003072729514074859,0.9615384615384616,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2025-04-15,0.6887500000000001,-0.0049999999999999906,0.0041971418846638905,0.7037037037037037,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2025-05-15,0.6545833333333334,-0.0014000000000000123,0.005657443474456159,0.9642857142857143,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2025-06-16,0.6416666666666667,0.0031000000000000055,0.005644968260908701,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2025-07-15,0.6116666666666666,0.018500000000000003,0.0061428820597501255,1.0,,,0,0.0
Santander Drive Auto Receivables Trust 2023-1,SDART23A1,DQ_TRIGGER,60+ DQ %,2025-08-15,0.6045833333333334,0.01200000000000001,0.006034125178239726,1.0,,,0,0.0
Drive Auto Receivables Trust 2020-1,DRIVE20A1,DQ_TRIGGER,60+ DQ %,2023-02-15,0.7651428571428571,0.0,0.0,0.5,,,0,0.0
Drive Auto Receivables Trust 2020-1,DRIVE20A1,DQ_TRIGGER,60+ DQ %,2023-03-15,0.7877142857142858,-0.007900000000000018,0.0,0.5,,,0,0.0
Drive Auto Receivables Trust 2020-1,DRIVE20A1,DQ_TRIGGER,60+ DQ %,2023-04-17,0.8262857142857142,-0.02140000000000001,0.003959797974644647,0.3333333333333333,,,0,0.0
Drive Auto Receivables Trust 2020-1,DRIVE20A1,DQ_TRIGGER,60+ DQ %,2023-05-15,0.8225714285714286,-0.020100000000000007,0.00747261667690776,0.5,,,0,0.0
Drive Auto Receivables Trust 2020-1,DRIVE20A1,DQ_TRIGGER,60+ DQ %,2023-06-15,0.8057142857142857,-0.006299999999999986,0.008770214744615248,0.6,,,0,0.0
Drive Auto Receivables Trust 2020-1,DRIVE20A1,DQ_TRIGGER,60+ DQ %,2023-07-17,0.7962857142857142,0.010500000000000002,0.008189749690924626,0.6666666666666666,,,0,0.0
Drive Auto Receivables Trust 2020-1,DRIVE20A1,DQ_TRIGGER,60+ DQ %,2023-08-15,0.7625714285714286,0.021000000000000005,0.009286064828548206,1.0,,,0,0.0
Drive Auto Receivables Trust 2020-1,DRIVE20A1,DQ_TRIGGER,60+ DQ %,2023-09-15,0.7534285714285714,0.018299999999999997,0.008427573790836836,1.0,,,0,0.0
Drive Auto Receivables Trust 2020-1,DRIVE20A1,DQ_TRIGGER,60+ DQ %,2023-10-16,0.7548571428571429,0.014499999999999999,0.004311689537370088,0.8888888888888888,,,0,0.0
Drive Auto Receivables Trust 2020-1,DRIVE20A1,DQ_TRIGGER,60+ DQ %,2023-11-15,0.7499999999999999,0.004399999999999987,0.004261298706576048,1.0,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2023-02-15,0.778,0.0,0.0,0.5,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2023-03-15,0.8034285714285715,-0.008899999999999991,0.0,0.5,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2023-04-17,0.8365714285714285,-0.02049999999999999,0.001909188309203684,0.3333333333333333,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2023-05-15,0.8234285714285715,-0.015899999999999997,0.008679285684893652,0.5,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2023-06-15,0.8082857142857143,-0.001700000000000007,0.008849293757131126,0.6,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2023-07-17,0.7808571428571429,0.019500000000000003,0.009420456464524423,0.8333333333333334,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2023-08-15,0.7608571428571429,0.021900000000000003,0.008923900492497661,1.0,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2023-09-15,0.7571428571428571,0.017900000000000013,0.007522233710806917,1.0,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2023-10-16,0.7662857142857143,0.005099999999999993,0.004505108211796918,0.7777777777777778,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2023-11-15,0.7482857142857142,0.004400000000000015,0.004595396246970081,1.0,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2023-12-15,0.7337142857142857,0.008199999999999999,0.004588136876772536,1.0,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2024-01-16,0.7237142857142856,0.014899999999999997,0.0038003508609951637,1.0,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2024-02-15,0.7114285714285715,0.012899999999999981,0.003420185180171783,1.0,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2024-03-15,0.7394285714285714,-0.0020000000000000157,0.006265992871578031,0.7857142857142857,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2024-04-15,0.7528571428571428,-0.010199999999999987,0.006494433513915332,0.6666666666666666,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2024-05-15,0.7371428571428572,-0.008999999999999994,0.006365453636623232,0.8125,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2024-06-17,0.7397142857142857,-9.999999999998899e-05,0.005986568299117611,0.7058823529411765,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2024-07-15,0.714,0.013599999999999987,0.0070250029655984205,0.9444444444444444,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2024-08-15,0.7074285714285714,0.010400000000000006,0.006857890832221421,1.0,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2024-09-16,0.7162857142857143,0.008199999999999999,0.005255758746365736,0.85,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2024-10-15,0.7114285714285715,0.000899999999999998,0.004354499588548224,0.9523809523809523,,,0,0.0
Drive Auto Receivables Trust 2021-1,DRIVE21A1,DQ_TRIGGER,60+ DQ %,2024-11-15,0.7068571428571429,0.00019999999999999185,0.004084931659975068,1.0,,,0,0.0
AmeriCredit Auto Receivables Trust 2021-1,03066EAA4,DQ_TRIGGER,60+ DQ %,2023-02-27,0.48000000000000004,0.0,0.0,0.5,,,0,
AmeriCredit Auto Receivables Trust 2021-1,03066EAA4,DQ_TRIGGER,60+ DQ %,2023-03-27,0.5875,-0.004299999999999998,0.0,0.5,,,0,
AmeriCredit Auto Receivables Trust 2021-1,03066EAA4,DQ_TRIGGER,60+ DQ %,2023-04-25,0.6749999999999999,-0.007799999999999998,0.0005656854249492371,0.3333333333333333,,,0,
AmeriCredit Auto Receivables Trust 2021-1,03066EAA4,DQ_TRIGGER,60+ DQ %,2023-05-25,0.57,-0.0035999999999999956,0.004693612681080535,0.75,,,0,
